####Religion####
EVTDESC_revelation_expression;The Masters who guided you spoke primarily through Oswald de Andrade, Emiliano Di Cavalcanti, and the poetic essence of Modernism itself.\n\n\"The liberation of form,\" they whispered, \"is the liberation of the spirit. Do not paint what is seen, but what is felt. Do not write what is true, but what is real.\" They taught you that the highest calling is to reshape culture through unapologetic expression - to be an artist above all things.\n\nAs you return to your body, you carry with you the blessing of the artists whose shoulders you now stand upon. Your natural grace and charisma have been amplified by communion with creative genius itself.;Les Maîtres qui vous ont guidé ont parlé principalement par Oswald de Andrade, Emiliano Di Cavalcanti, et l'essence poétique du Modernisme lui-même.\n\n\"La libération de la forme,\" murmuraient-ils, \"est la libération de l'esprit. Ne peignez pas ce qu'on voit, mais ce qu'on ressent. N'écrivez pas ce qui est vrai, mais ce qui est réel.\" Ils vous ont enseigné que le plus haut appel est de remodeler la culture par une expression sans excuse - être un artiste avant tout.\n\nEn revenant à votre corps, vous portez avec vous la bénédiction des artistes sur les épaules desquels vous vous tenez maintenant. Votre grâce naturelle et votre charisme ont été amplifiés par la communion avec le génie créatif lui-même.;Die Meister, die Sie führten, sprachen hauptsächlich durch Oswald de Andrade, Emiliano Di Cavalcanti und die poetische Essenz des Modernismus selbst.\n\n\"Die Befreiung der Form,\" flüsterten sie, \"ist die Befreiung des Geistes. Malen Sie nicht das, was man sieht, sondern das, was man fühlt. Schreiben Sie nicht das, was wahr ist, sondern was reale. \" Sie lehrten Sie, dass die höchste Berufung ist, die Kultur durch unentschuldigte Ausdrücke umzugestalten - vor allem ein Künstler zu sein.\n\nWie Sie zu Ihrem Körper zurückkehren, tragen Sie die Segnungen der Künstler mit sich, auf deren Schultern Sie jetzt stehen. Ihre natürliche Anmut und Ihr Charisma wurden durch die Gemeinschaft mit kreativem Genie selbst verstärkt.;;Los Maestros que te guiaron hablaron principalmente a través de Oswald de Andrade, Emiliano Di Cavalcanti, y la esencia poética del Modernismo en sí.\n\n\"La liberación de la forma,\" susurraban, \"es la liberación del espíritu. No pintes lo que se ve, sino lo que se siente. No escribas lo que es verdad, sino lo que es real.\" Te enseñaron que el mayor llamado es remodelar la cultura a través de una expresión sin disculpas - ser un artista sobre todas las cosas.\n\nCuando regresas a tu cuerpo, llevas contigo la bendición de los artistas sobre cuyos hombros ahora te paras. Tu gracia natural y carisma han sido amplificados por la comunión con el genio creativo en sí.;;;;;;;;;x
EVTOPT_embrace_expression;You have been blessed;Tu as été béni;Du wurdest gesegnet;;Has sido bendecido;;;;;;;;;x
EVTNAME_revelation_form;The Path of Form;Le Chemin de la Forme;Der Weg der Form;;El Camino de la Forma;;;;;;;;;x
EVTDESC_revelation_form;The Masters who guided you were Lúcio Costa, Roberto Simonsen, and the architectural vision of Modernism.\n\n\"Structure gives form to vision,\" they intoned. \"Without order, even the wildest dream becomes chaos. We do not reject the baroque excess of our heritage, but we refine it, we streamline it, we make it serve human purpose.\" They showed you how progress and tradition can dance together, how a society is remade not through destruction but through careful, deliberate creation.\n\nYour understanding of politics, administration, and grand design has been fundamentally altered. You now perceive the hidden architectures that hold civilizations together - and know how to reshape them.;Les Maîtres qui vous ont guidé étaient Lúcio Costa, Roberto Simonsen, et la vision architecturale du Modernisme.\n\n\"La structure donne forme à la vision,\" ont tonné-ils. \"Sans ordre, même le rêve le plus sauvage devient chaos. Nous ne rejetons pas l'excès baroque de notre héritage, mais nous l'affinons, nous le rationalisons, nous le façonnons pour servir le but humain.\" Ils vous ont montré comment le progrès et la tradition peuvent danser ensemble, comment une société est refaite non pas par la destruction mais par la création soignée et délibérée.\n\nVotre compréhension de la politique, de l'administration et du grand design a été fondamentalement altérée. Vous percevez maintenant les architectures cachées qui maintiennent les civilisations ensemble - et savez comment les remodeler.;Die Meister, die Sie führten, waren Lúcio Costa, Roberto Simonsen und die architektonische Vision des Modernismus.\n\n\"Struktur gibt der Vision Form,\" intonierten sie. \"Ohne Ordnung wird sogar der wildeste Traum zum Chaos. Wir lehnen nicht den Barockexzess unserer Erbschaft ab, aber wir verfeinern ihn, rationalisierten wir ihn, machen wir ihn der menschlichen Absicht dienen.\" Sie zeigten Ihnen, wie Fortschritt und Tradition zusammen tanzen können, wie eine Gesellschaft nicht durch Zerstörung, sondern durch sorgfältige, bewusste Kreation neu gemacht wird.\n\nIhr Verständnis von Politik, Verwaltung und großem Design wurde grundlegend verändert. Sie nehmen nun die verborgenen Architekturen wahr, die Zivilisationen zusammenhalten - und wissen, wie man sie umgestaltet.;;Los Maestros que te guiaron fueron Lúcio Costa, Roberto Simonsen, y la visión arquitectónica del Modernismo.\n\n\"La estructura da forma a la visión,\" entonaron. \"Sin orden, incluso el sueño más salvaje se convierte en caos. No rechazamos el exceso barroco de nuestra herencia, pero lo refinamos, lo racionalizamos, lo hacemos servir al propósito humano.\" Te mostraron cómo el progreso y la tradición pueden bailar juntos, cómo una sociedad se rehace no a través de la destrucción sino a través de la creación cuidadosa y deliberada.\n\nTu comprensión de la política, la administración y el gran diseño ha sido fundamentalmente alterada. Ahora percibes las arquitecturas ocultas que mantienen unidas las civilizaciones - y sabes cómo remodelarlas.;;;;;;;;;x
EVTOPT_embrace_form;You have been blessed;Tu as été béni;Du wurdest gesegnet;;Has sido bendecido;;;;;;;;;x
EVTNAME_revelation_consciousness;The Path of Consciousness;Le Chemin de la Conscience;Der Weg des Bewusstseins;;El Camino de la Consciencia;;;;;;;;;x
EVTDESC_revelation_consciousness;The Masters who guided you were Raul Pompeia, Cruz e Sousa, and the revolutionary consciousness of Modernism itself.\n\n\"Consciousness is the weapon,\" they declared. \"Know thyself, and you will know how to move the world. Control your will, and you will control your destiny.\" They showed you that the modernist movement was not merely aesthetic - it was a complete reimagining of human potential. They taught you that power comes not from domination of others, but from mastery of oneself.\n\nAs you awaken, you feel transformed. Your body feels renewed with strength and clarity. Your will has been tempered in the forge of enlightenment itself. You are ready to reshape not just culture, but history.;Les Maîtres qui vous ont guidé étaient Raul Pompeia, Cruz e Sousa, et la conscience révolutionnaire du Modernisme lui-même.\n\n\"La conscience est l'arme,\" ont-ils déclaré. \"Connais-toi toi-même, et tu sauras comment mouvoir le monde. Contrôle ta volonté, et tu contrôleras ton destin.\" Ils vous ont montré que le mouvement moderniste n'était pas simplement esthétique - c'était une réimagination complète du potentiel humain. Ils vous ont enseigné que le pouvoir ne vient pas de la domination des autres, mais de la maîtrise de soi.\n\nEn vous éveillant, vous vous sentez transformé. Votre corps se sent renouvelé avec force et clarté. Votre volonté a été trempée dans la forge de l'illumination elle-même. Vous êtes prêt à remodeler non pas seulement la culture, mais l'histoire.;Die Meister, die Sie führten, waren Raul Pompeia, Cruz e Sousa und das revolutionäre Bewusstsein des Modernismus selbst.\n\n\"Bewusstsein ist die Waffe,\" erklärten sie. \"Kenne dich selbst, und du wirst wissen, wie du die Welt bewegen kannst. Kontrolle deinen Willen, und du wirst dein Schicksal kontrollieren.\" Sie zeigten Ihnen, dass die modernistische Bewegung nicht einfach ästhetisch war - es war eine vollständige Neuvorstellung des menschlichen Potenzials. Sie lehrten Sie, dass Macht nicht aus der Domination anderer kommt, sondern aus der Selbstbeherrschung.\n\nWie Sie aufwachen, fühlen Sie sich transformiert. Ihr Körper fühlt sich mit Stärke und Klarheit erneuert. Ihr Wille wurde in der Schmiede der Erleuchtung selbst gehärtet. Sie sind bereit, nicht nur die Kultur, sondern auch die Geschichte umzugestalten.;;Los Maestros que te guiaron fueron Raul Pompeia, Cruz e Sousa, y la consciencia revolucionaria del Modernismo en sí.\n\n\"La consciencia es el arma,\" declararon. \"Conócete a ti mismo, y sabrás cómo mover el mundo. Controla tu voluntad, y controlarás tu destino.\" Te mostraron que el movimiento modernista no era meramente estético - fue una reimaginaración completa del potencial humano. Te enseñaron que el poder no viene de la dominación de otros, sino de la maestría de uno mismo.\n\nCuando despiertas, te sientes transformado. Tu cuerpo se siente renovado con fuerza y claridad. Tu voluntad ha sido templada en la forja de la iluminación en sí. Estás listo para remodelar no solo la cultura, sino la historia.;;;;;;;;;x
EVTOPT_reject_revelation;These visions are not for me;Ces visions ne sont pas pour moi;Diese Visionen sind nicht für mich;;Estas visiones no son para mí;;;;;;;;;x
EVTNAME_modernist_journey_complete;Return from the Archives;Retour des Archives;Rückkehr aus den Archiven;;Regreso de los Archivos;;;;;;;;;x
EVTDESC_modernist_journey_complete;You emerge from the Archives changed. The ground beneath your feet feels different - more real, more alive. The physical world has not changed, but your perception of it has been fundamentally altered.\n\nThe long journey home stretches before you. Days pass in contemplation. Your mind integrates the knowledge and experiences you have gained. By the time you reach your lands, you have begun to understand the full scope of what the Old Masters have taught you.\n\nYou are no longer simply a person who follows the Modernist way. You have become a vessel for their wisdom, a channel through which ancient insight flows into the modern age.;Vous émerger des Archives changé. Le sol sous vos pieds sent différent - plus réel, plus vivant. Le monde physique n'a pas changé, mais votre perception de celui-ci a été fondamentalement altérée.\n\nLe long voyage à la maison s'étend devant vous. Les jours passent dans la contemplation. Votre esprit intègre la connaissance et les expériences que vous avez acquises. À la moment où vous atteignez vos terres, vous avez commencé à comprendre la portée complète de ce que les Maîtres Anciens vous ont enseigné.\n\nVous n'êtes plus simplement une personne qui suit la voie Moderniste. Vous êtes devenu un vaisseau pour leur sagesse, un vecteur par lequel la perspicacité ancienne s'écoule dans l'ère moderne.;Sie treten aus den Archiven verändert aus. Der Boden unter Ihren Füßen fühlt sich anders an - realer, lebendiger. Die physische Welt hat sich nicht verändert, aber Ihre Wahrnehmung derselben wurde grundlegend verändert.\n\nDie lange Heimreise erstreckt sich vor Ihnen. Die Tage vergehen in Kontemplation. Ihr Geist integriert das Wissen und die Erfahrungen, die Sie gewonnen haben. Zu der Zeit, in der Sie Ihre Länder erreichen, haben Sie begonnen, die volle Reichweite dessen zu verstehen, was die Alten Meister Sie gelehrt haben.\n\nSie sind nicht mehr einfach eine Person, die den Modernistischen Weg folgt. Sie sind ein Gefäß für ihre Weisheit geworden, ein Kanal, durch den antike Einsicht in das moderne Zeitalter fließt.;;Emerges de los Archivos cambiado. El suelo bajo tus pies se siente diferente - más real, más vivo. El mundo físico no ha cambiado, pero tu percepción del mismo ha sido fundamentalmente alterada.\n\nEl largo viaje a casa se extiende ante ti. Los días pasan en contemplación. Tu mente integra el conocimiento y las experiencias que has ganado. Para el momento en que llegas a tus tierras, has comenzado a entender el alcance completo de lo que los Antiguos Maestros te han enseñado.\n\nYa no eres simplemente una persona que sigue el camino Modernista. Te has convertido en un recipiente para su sabiduría, un canal a través del cual la percepción antigua fluye hacia la era moderna.;;;;;;;;;x
EVTOPT_modernist_journey_success;I have been remade;J'ai été refait;Ich bin neu gemacht;Tuy h?nEch wurde erneuert;;He sido rehecho;;;;;;;;;x
patron_of_arts;Patron of the Arts;Mécène des Arts;Kunstmäzen;;Patrón de las Artes;;;;;;;;;x
visionary;Visionary;Visionnaire;Visionar;;Visionario;;;;;;;;;x
enlightened_modernist;Enlightened Modernist;Moderniste Éclairé;Aufgeklärter Modernist;;Modernista Ilustrado;;;;;;;;;x
on_spiritual_journey;On Spiritual Journey;En Voyage Spirituel;Auf Spiritueller Reise;;En Viaje Espiritual;;;;;;;;;x
in_trait_reset;Undergoing Purification;En Cours de Purification;Läuterung in Bearbeitung;;En Proceso de Purificación;;;;;;;;;x
EVTNAME_master_oswald;Oswald de Andrade, Poet of Rebellion;Oswald de Andrade, Poète de la Rébellion;Oswald de Andrade, Dichter der Rebellion;;Oswald de Andrade, Poeta de la Rebelión;;;;;;;;;x
EVTDESC_master_oswald;Before you manifests a figure burning with creative fire. Oswald de Andrade appears in a form that shifts between the man he was and something far more transcendent - a being of pure creative energy.\n\n"Anthropophagy!" he proclaims. "Consume your influences, digest them, make them your own! Do not follow the European masters - cannibalize them, transform them, spit them out as something entirely new!"\n\nHe laughs - a sound like breaking glass and ringing bells. His words are poetry and philosophy intertwined. Through him, the Masters teach you that creative destruction is not the end, but the beginning. That rebellion against convention is not chaos, but the highest form of creation.;Avant vous se manifeste une figure brûlant de feu créatif. Oswald de Andrade apparaît sous une forme qui se bascule entre l'homme qu'il était et quelque chose de bien plus transcendant - un être d'énergie créative pure.\n\n"Anthropophagie!" s'écrie-t-il. "Consommez vos influences, digérez-les, faites-les les vôtres! Ne suivez pas les maîtres européens - cannibalisez-les, transformez-les, crachez-les comme quelque chose d'entièrement nouveau!"\n\nIl rit - un son comme du verre cassé et des cloches qui sonnent. Ses paroles sont la poésie et la philosophie entrelacées. À travers lui, les Maîtres vous enseignent que la destruction créative n'est pas la fin, mais le début. Que la rébellion contre la convention n'est pas le chaos, mais la forme la plus élevée de la création.;Vor Ihnen manifestiert sich eine Figur brennend mit kreativem Feuer. Oswald de Andrade erscheint in einer Form, die zwischen dem Mann, den er war, und etwas viel Transzendenterem schwankt - ein Wesen reiner kreativer Energie.\n\n"Anthropophagie!" ruft er aus. "Konsumieren Sie Ihre Einflüsse, verdauen Sie sie, machen Sie sie zu ihren! Folgen Sie nicht den europäischen Meistern - kannibalixieren Sie sie, transformieren Sie sie, spucken Sie sie als etwas völlig Neues aus!"\n\nEr lacht - ein Geräusch wie brechendes Glas und läutende Glocken. Seine Worte sind Poesie und Philosophie verflochten. Durch ihn lehren Sie die Meister, dass kreative Zerstörung nicht das Ende ist, sondern der Anfang. Dass die Rebellion gegen Konvention nicht Chaos, sondern die höchste Form der Kreation ist.;;A través de tu camino en la senda modernista, has llegado a cuestionar tu propia esencia. Los principios del modernismo brasileño hablan de renacimiento y transformación - un rechazo de las viejas restricciones. Quizás sea hora de descartar tus nociones preconcebidas y patrones heredados, y reconstruirte a través de los ideales modernistas.\n\nPodrías emprender un viaje psíquico - una exploración de la conciencia a través de métodos antiguos y recién descubiertos - para purgarte de rasgos limitantes y descubrir nuevas capacidades.;;;;;;;;;x
EVTNAME_master_raul_seixas;Raul Seixas, Dreamer and Seeker;Raul Seixas, Rêveur et Chercheur;Raul Seixas, Träumer und Sucher;;Raul Seixas, Soñador y Buscador;;;;;;;;;x
EVTDESC_master_raul_seixas;A figure appears wreathed in sound and vision, a musician-philosopher who seems to exist between worlds. Raul Seixas materializes as pure creative spirituality, his presence both mystical and grounded.\n\n"Gita!" he proclaims with intense passion. "The search for meaning is the meaning itself! Do not be afraid to question everything - tradition, dogma, reality itself. The spiritual journey is a rebellion against the mundane, against the sleeping consciousness of the masses."\n\nHis wisdom speaks of awakening, of breaking free from societal chains, of the power that comes from questioning your own existence. Through him, the Masters teach that true modernism is spiritual revolution - the conscious rejection of passive acceptance.;Une figure apparaît enveloppée de son et de vision, un musicien-philosophe qui semble exister entre les mondes. Raul Seixas se matérialise comme spiritualité créative pure, sa présence à la fois mystique et ancrée.\n\n"Gita!" proclame-t-il avec une passion intense. "La recherche du sens est le sens lui-même! N'ayez pas peur de tout remettre en question - la tradition, le dogme, la réalité elle-même. Le voyage spirituel est une rébellion contre le banal, contre la conscience endormie des masses."\n\nSa sagesse parle d'awaking, de se libérer des chaînes sociétales, de la puissance qui provient du questionnement de votre propre existence. À travers lui, les Maîtres enseignent que le vrai modernisme est la révolution spirituelle - le rejet conscient de l'acceptation passive.;Eine Figur erscheint, umwickelt von Klang und Vision, ein Musiker-Philosoph, der zwischen Welten zu existieren scheint. Raul Seixas materialisiert sich als reine kreative Spiritualität, seine Präsenz sowohl mystisch als auch geerdet.\n\n"Gita!" proklamiert er mit intensiver Leidenschaft. "Die Suche nach Bedeutung ist die Bedeutung selbst! Haben Sie keine Angst, alles in Frage zu stellen - Tradition, Dogma, Realität selbst. Die spirituelle Reise ist eine Rebellion gegen das Alltägliche, gegen das schlafende Bewusstsein der Massen."\n\nSeine Weisheit spricht vom Erwachen, von der Befreiung von gesellschaftlichen Ketten, von der Kraft, die aus dem Hinterfragen Ihrer eigenen Existenz kommt. Durch ihn lehren die Meister, dass echter Modernismus spirituelle Revolution ist - die bewusste Ablehnung passiver Akzeptanz.;;Una figura aparece envuelta en sonido y visión, un músico-filósofo que parece existir entre mundos. Raul Seixas se materializa como espiritualidad creativa pura, su presencia tanto mística como arraigada.\n\n"¡Gita!" proclama con pasión intensa. "¡La búsqueda del significado es el significado en sí! ¡No tengas miedo de cuestionar todo - la tradición, el dogma, la realidad misma! El viaje espiritual es una rebelión contra lo mundano, contra la consciencia dormida de las masas."\n\nSu sabiduría habla de despertar, de liberarse de las cadenas sociales, del poder que proviene de cuestionar tu propia existencia. A través de él, los Maestros enseñan que el verdadero modernismo es la revolución espiritual - el rechazo consciente de la aceptación pasiva.;;;;;;;;;x
EVTNAME_master_paulo_coelho;Paulo Coelho, Alchemist of Dreams;Paulo Coelho, Alchimiste des Rêves;Paulo Coelho, Alchemist der Träume;;Paulo Coelho, Alquimista de Sueños;;;;;;;;;x
EVTDESC_master_paulo_coelho;A serene figure materializes, radiating spiritual wisdom and gentle strength. Paulo Coelho appears as one who has walked the paths of pilgrimage himself, his presence both mystical and deeply human.\n\n"The Personal Legend," he whispers, his words carrying the weight of eternal truth. "Each soul has a unique purpose, a destiny written in the stars. To follow your dreams is not selfish - it is your sacred duty. The universe conspires to help those who truly pursue their Personal Legend."\n\nThrough him flows understanding of destiny, purpose, and the synchronicity that connects all things. He teaches that modernism is the pursuit of one's authentic self, that spiritual awakening comes through following your heart's deepest calling, and that every obstacle is a teacher in disguise.;Une figure sereine se matérialise, rayonnant de sagesse spirituelle et de force douce. Paulo Coelho apparaît comme quelqu'un qui a lui-même marché sur les chemins du pèlerinage, sa présence à la fois mystique et profondément humaine.\n\n"La Légende Personnelle," murmure-t-il, ses paroles portant le poids de la vérité éternelle. "Chaque âme a un but unique, une destinée écrite dans les étoiles. Suivre vos rêves n'est pas égoïste - c'est votre devoir sacré. L'univers conspire pour aider ceux qui poursuivent vraiment leur Légende Personnelle."\n\nÀ travers lui coule la compréhension du destin, du but et de la synchronicité qui relie toutes choses. Il enseigne que le modernisme est la poursuite de soi authentique, que l'awaking spirituel vient par la suite de l'appel le plus profond de votre c?ur, et que chaque obstacle est un enseignant en déguisement.;Eine ruhige Figur materialisiert sich, strahlend vor spiritueller Weisheit und sanfter Stärke. Paulo Coelho erscheint als jemand, der selbst die Wege der Pilgerfahrt gegangen ist, seine Präsenz sowohl mystisch als auch zutiefst menschlich.\n\n"Die Persönliche Legende," flüstert er, seine Worte mit dem Gewicht ewiger Wahrheit. "Jede Seele hat einen einzigartigen Zweck, ein Schicksal in den Sternen geschrieben. Ihren Träumen zu folgen ist nicht egoistisch - es ist Ihre heilige Pflicht. Das Universum verschwört sich, denjenigen zu helfen, die wirklich ihrer Persönlichen Legende nachgehen."\n\nDurch ihn fließt Verständnis für Schicksal, Zweck und die Synchronizität, die alle Dinge verbindet. Er lehrt, dass Modernismus die Verfolgung des authentischen Selbst ist, dass spirituales Erwachen durch das Verfolgen der tiefsten Berufung Ihres Herzens kommt, und dass jedes Hindernis ein Lehrer in Verkleidung ist.;;Una figura serena se materializa, irradiando sabiduría espiritual y fortaleza gentil. Paulo Coelho aparece como alguien que ha caminado los senderos del peregrinaje él mismo, su presencia tanto mística como profundamente humana.\n\n"La Leyenda Personal," susurra, sus palabras cargadas con el peso de la verdad eterna. "Cada alma tiene un propósito único, un destino escrito en las estrellas. Seguir tus sueños no es egoísta - es tu deber sagrado. El universo conspira para ayudar a quienes realmente persiguen su Leyenda Personal."\n\nA través de él fluye la comprensión del destino, del propósito y de la sincronicidad que conecta todas las cosas. Enseña que el modernismo es la persecución del yo auténtico, que el despertar espiritual viene a través de seguir el llamado más profundo de tu corazón, y que cada obstáculo es un maestro disfrazado.;;;;;;;;;x
EVTNAME_master_clarice;Clarice Lispector, Voice of the Inner Abyss;Clarice Lispector, Voix de l'Abîme Intérieur;Clarice Lispector, Stimme des Inneren Abgrunds;;Clarice Lispector, Voz del Abismo Interior;;;;;;;;;x
EVTDESC_master_clarice;A figure appears that seems barely tethered to physical reality - a woman of intense, almost unbearable psychological depth. Clarice Lispector manifests as pure consciousness, her presence like staring into the depths of your own soul.\n\n"The hour of the star," she intones, her voice echoing from impossible distances. "To see clearly, you must descend into the darkness of your own being. Truth is not comfortable. It is raw, primal, and often terrifying. Do not fear the abyss within - embrace it, understand it, become one with your own contradictions."\n\nThrough her, the Masters reveal the power of unflinching self-examination, the necessity of psychological revolution, the way that true artistic expression comes from diving deep into human consciousness itself. She teaches that modernism finds its highest expression in the exploration of the inner life.;Une figure apparaît qui semble à peine attachée à la réalité physique - une femme d'une profondeur psychologique intense, presque insupportable. Clarice Lispector se manifeste comme pure conscience, sa présence comme de regarder dans les profondeurs de votre propre âme.\n\n"L'heure de l'étoile," intone-t-elle, sa voix résonnant de distances impossibles. "Pour voir clairement, vous devez descendre dans l'obscurité de votre propre être. La vérité n'est pas confortable. Elle est brute, primale et souvent terrifiante. N'ayez pas peur de l'abîme intérieur - embrassez-le, comprenez-le, devenez un avec vos propres contradictions."\n\nÀ travers elle, les Maîtres révèlent le pouvoir de l'auto-examen sans flinchir, la nécessité de la révolution psychologique, la façon dont la véritable expression artistique vient de plonger profondément dans la conscience humaine elle-même. Elle enseigne que le modernisme trouve son expression la plus élevée dans l'exploration de la vie intérieure.;Eine Figur erscheint, die kaum an physische Realität gebunden zu sein scheint - eine Frau von intensiver, fast unerträglicher psychologischer Tiefe. Clarice Lispector manifestiert sich als reine Bewusstsein, ihre Präsenz wie in die Tiefen Ihrer eigenen Seele zu starren.\n\n"Die Stunde des Sterns," intont sie, ihre Stimme von unmöglichen Entfernungen hallend. "Um klar zu sehen, müssen Sie in die Dunkelheit Ihres eigenen Wesens hinabsteigen. Wahrheit ist nicht behaglich. Sie ist roh, ursprünglich und oft erschreckend. Fürchte nicht den Abgrund in dir - umarme ihn, verstehe ihn, werde eins mit deinen eigenen Widersprüchen."\n\nDurch sie offenbaren die Meister die Kraft der unerschrockenen Selbstprüfung, die Notwendigkeit der psychologischen Revolution, die Art und Weise, dass wahre künstlerische Expression aus dem tiefen Tauchen in menschliches Bewusstsein selbst kommt. Sie lehrt, dass Modernismus seine höchste Expression in der Erforschung des inneren Lebens findet.;;Una figura aparece que parece apenas sujeta a la realidad física - una mujer de intensidad psicológica casi insoportable. Clarice Lispector se manifiesta como pura consciencia, su presencia como mirar en las profundidades de tu propia alma.\n\n"La hora de la estrella," intona, su voz resonando desde distancias imposibles. "Para ver claramente, debes descender a la oscuridad de tu propio ser. La verdad no es cómoda. Es cruda, primaria y a menudo aterradora. No temas el abismo interior - abraza, comprende, conviértete en uno con tus propias contradicciones."\n\nA través de ella, los Maestros revelan el poder del autoexamen desenfadado, la necesidad de la revolución psicológica, la manera en que la verdadera expresión artística viene de bucear profundamente en la consciencia humana en sí. Ella enseña que el modernismo encuentra su expresión más alta en la exploración de la vida interior.;;;;;;;;;x
EVTNAME_master_rosa;João Guimarães Rosa, Sage of the Sertão;João Guimarães Rosa, Sage du Sertão;João Guimarães Rosa, Weise des Sertão;;João Guimarães Rosa, Sabio del Sertão;;;;;;;;;x
EVTDESC_master_rosa;A figure materializes who seems to carry the essence of the Brazilian interior within him - the vast savannas, the deep wisdom of ancient lands. João Guimarães Rosa appears as a conduit for the voice of the Sertão itself, speaking truths that transcend time.\n\n"The sertão is inside us," he proclaims, his words like water flowing through parched earth. "There are no monsters in this wilderness - only the reflection of our own souls. To understand Brazil, to understand yourself, you must learn to listen to the language of the land, to read the hidden meanings written in every creature and every stone."\n\nThrough him, the Masters teach the wisdom of nature, the power of spiritual geography, and the way that literature itself becomes a sacred bridge between inner and outer worlds. He shows that modernism is about recovering lost wisdom while creating entirely new forms of understanding.;Une figure se matérialise qui semble porter l'essence de l'intérieur brésilien - les vastes savanes, la sagesse profonde des terres anciennes. João Guimarães Rosa apparaît comme un conduit pour la voix du Sertão lui-même, parlant des vérités qui transcendent le temps.\n\n"Le sertão est en nous," proclame-t-il, ses paroles comme de l'eau s'écoulant à travers une terre aride. "Il n'y a pas de monstres dans cette wilderness - seulement le reflet de nos propres âmes. Pour comprendre le Brésil, pour vous comprendre vous-même, vous devez apprendre à écouter le langage de la terre, pour lire les significations cachées écrites dans chaque créature et chaque pierre."\n\nÀ travers lui, les Maîtres enseignent la sagesse de la nature, la puissance de la géographie spirituelle, et la façon que la littérature elle-même devient un pont sacré entre les mondes intérieur et extérieur. Il montre que le modernisme consiste à récupérer la sagesse perdue tout en créant des formes entièrement nouvelles de compréhension.;Eine Figur materialisiert sich, die das Wesen des brasilianischen Inneren in sich zu tragen scheint - die riesigen Savannen, die tiefe Weisheit alter Länder. João Guimarães Rosa erscheint als Leitung für die Stimme des Sertão selbst, Wahrheiten sprechend, die die Zeit transzendieren.\n\n"Der Sertão ist in uns," proklamiert er, seine Worte wie Wasser, das durch dürre Erde fließt. "Es gibt keine Monster in dieser Wilderness - nur die Reflexion unserer eigenen Seelen. Um Brasilien zu verstehen, um sich selbst zu verstehen, müssen Sie lernen, die Sprache des Landes zu hören, die verborgenen Bedeutungen zu lesen, die in jedem Geschöpf und jedem Stein geschrieben sind."\n\nDurch ihn lehren die Meister die Weisheit der Natur, die Kraft spiritueller Geographie und die Art und Weise, dass Literatur selbst eine heilige Brücke zwischen inneren und äußeren Welten wird. Er zeigt, dass Modernismus darum geht, verlorene Weisheit zurückzugewinnen und gleichzeitig völlig neue Verständnisformen zu schaffen.;;Una figura se materializa que parece llevar la esencia del interior brasileño - las vastas sabanas, la profunda sabiduría de tierras antiguas. João Guimarães Rosa aparece como conducto para la voz del Sertão mismo, hablando verdades que trascienden el tiempo.\n\n"El sertão está dentro de nosotros," proclama, sus palabras como agua fluyendo a través de tierra árida. "No hay monstruos en esta wilderness - solo el reflejo de nuestras propias almas. Para entender Brasil, para entenderte a ti mismo, debes aprender a escuchar el lenguaje de la tierra, a leer los significados ocultos escritos en cada criatura y cada piedra."\n\nA través de él, los Maestros enseñan la sabiduría de la naturaleza, el poder de la geografía espiritual, y la forma en que la literatura en sí se convierte en un puente sagrado entre mundos internos y externos. Muestra que el modernismo trata de recuperar la sabiduría perdida mientras se crean formas completamente nuevas de entendimiento.;;;;;;;;;x
EVTNAME_master_mario;Mário de Andrade, Poet-Anthropologist;Mário de Andrade, Poète-Anthropologue;Mário de Andrade, Dichter-Anthropologe;;Mário de Andrade, Poeta-Antropólogo;;;;;;;;;x
